1305558488.708583	24977	84.124289	1	590	427	1	588	428	4	3	4
1305558488.708797	24977	84.132632	1	590	429	1	588	428	2	3	5
1305558488.709010	24977	84.140921	1	592	427	1	588	428	4	3	6
1305558488.709223	24978	84.149203	1	589	426	1	588	427	2	3	7
1305558488.709380	24978	84.157489	1	588	427	1	587	426	1	3	8
1305558488.709612	24978	84.165836	1	589	428	1	587	426	0	3	9
1305558488.709771	24978	84.174125	1	587	429	1	587	426	1	3	10
1305558488.709935	24978	84.182404	1	588	429	1	587	426	0	3	11
1305558488.710090	24978	84.190694	1	589	427	1	587	426	1	3	12
1305558488.729788	24998	84.199034	1	588	428	1	587	426	0	3	13
1305558488.729967	24998	84.207325	1	587	427	1	587	426	1	3	14
1305558488.730520	24999	84.215610	1	590	428	1	587	426	1	3	15
1305558488.738766	25006	84.223893	1	591	428	1	587	426	2	3	16
1305558488.747223	25015	84.232234	1	589	426	1	587	426	2	3	17
1305558488.763807	25031	84.240523	1	584	420	1	587	426	9	3	18
1305558488.764060	25031	84.248805	1	574	414	2	587	426	19	3	19
1305558488.772052	25039	84.257093	1	566	406	1	556	401	30	0	1
1305558488.797422	25065	84.265437	1	559	404	1	556	401	7	0	2
1305558488.797666	25065	84.273725	1	558	407	1	556	401	4	0	3
1305558488.797902	25065	84.282006	1	559	408	1	555	401	3	0	4
1305558488.805406	25073	84.290294	1	558	408	1	555	401	3	0	5
1305558488.813900	25081	84.298638	1	557	407	1	555	401	3	0	6
1305558488.830612	25098	84.306926	1	554	400	1	555	400	8	0	7
1305558488.830857	25098	84.315206	1	553	398	1	555	400	9	0	8
1305558488.838560	25106	84.323496	1	554	397	1	555	400	8	0	9
1305558488.847021	25114	84.331837	1	555	393	1	554	400	11	0	10
1305558488.863646	25131	84.340128	1	556	394	1	554	399	8	0	11
1305558488.864226	25132	84.348407	1	554	396	1	554	399	6	0	12
1305558488.871761	25139	84.356696	1	552	397	1	554	399	6	0	13
1305558488.880292	25148	84.365036	1	549	402	1	554	399	7	0	14
1305558488.896888	25164	84.373327	1	550	403	1	554	399	6	0	15
1305558488.897145	25165	84.381608	1	552	401	1	554	399	3	0	16
1305558488.904916	25172	84.389895	1	553	399	1	554	399	3	0	17
1305558488.930101	25198	84.398239	1	556	395	1	555	399	6	0	18
1305558488.930279	25198	84.406531	1	554	394	1	555	399	6	0	19
1305558488.930587	25198	84.414809	1	552	395	1	555	399	6	0	20
1305558488.938043	25205	84.423094	1	552	396	1	555	399	5	0	21
1305558488.946598	25214	84.431438	1	552	398	1	555	399	3	0	22
1305558488.963039	25230	84.439729	1	554	399	1	555	399	1	0	23
1305558488.963231	25231	84.448008	1	554	400	1	555	399	0	0	24
1305558488.971137	25239	84.456298	1	557	399	1	555	399	2	0	25
1305558488.979824	25247	84.464641	1	556	398	1	555	399	2	0	26
1305558488.997433	25265	84.472930	1	554	398	1	555	399	1	0	27
1305558488.997618	25265	84.481209	1	556	393	1	555	399	6	0	28
1305558489.004404	25273	84.489498	1	559	397	1	555	399	4	0	29
1305558489.028694	25297	84.497840	1	567	410	2	555	399	16	0	30
1305558489.028947	25297	84.506129	1	576	425	1	582	431	32	0	1
1305558489.029361	25298	84.514409	1	581	435	1	583	431	11	0	2
1305558489.037751	25306	84.522695	1	584	440	1	583	431	11	0	3
1305558489.060924	25329	84.531045	1	583	433	1	583	431	2	0	4
1305558489.061168	25330	84.539331	1	581	430	1	583	431	3	0	5
1305558489.062822	25331	84.547611	1	583	430	1	583	431	3	0	6
1305558489.070855	25339	84.555896	1	582	429	1	583	431	3	0	7
1305558489.094046	25362	84.564242	1	584	430	1	583	431	3	0	8
1305558489.094287	25363	84.572533	1	585	432	1	583	431	3	0	9
1305558489.095974	25364	84.580812	1	585	431	1	583	431	2	0	10
1305558489.104085	25372	84.589100	1	586	431	1	582	431	3	0	11
1305558489.127601	25396	84.597441	1	585	432	1	582	431	2	0	12
1305558489.127794	25396	84.605733	1	586	431	1	582	431	3	0	13
1305558489.129047	25397	84.614012	1	585	432	1	582	431	1	0	14
1305558489.137322	25406	84.622301	1	584	433	1	582	431	1	0	15
1305558489.161456	25430	84.630640	1	585	435	1	582	431	3	0	16
1305558489.161681	25430	84.638931	1	583	432	1	582	431	0	0	17
1305558489.162124	25431	84.647211	1	585	433	1	582	431	1	0	18
1305558489.170557	25439	84.655501	1	585	432	1	582	431	1	0	19
1305558489.193566	25462	84.663844	1	585	429	1	582	431	3	0	20
1305558489.193759	25462	84.672137	1	581	432	1	582	431	2	0	21
1305558489.195635	25464	84.680412	1	569	432	2	582	431	14	0	22
1305558489.203724	25472	84.688698	1	558	435	1	553	437	25	0	1
1305558489.227004	25495	84.697043	1	552	439	1	553	437	7	0	2
1305558489.227461	25496	84.705333	1	550	434	1	553	437	5	0	3
1305558489.228784	25497	84.713618	1	554	432	1	554	437	4	0	4
1305558489.236829	25505	84.721902	1	555	434	1	554	437	1	0	5
1305558489.260188	25529	84.730244	1	555	434	1	554	438	1	0	6
1305558489.260488	25529	84.738530	1	556	438	1	554	438	3	0	7
1305558489.261965	25530	84.746816	1	553	439	1	554	437	4	0	8
1305558489.270054	25538	84.755101	1	552	442	1	554	437	6	0	9
1305558489.286957	25555	84.763444	1	554	442	1	554	437	5	0	10
1305558489.293626	25562	84.771735	1	552	440	1	554	436	3	0	11
1305558489.295204	25564	84.780015	1	554	440	1	554	436	2	0	12
1305558489.303243	25572	84.788303	1	555	437	1	554	436	1	0	13
1305558489.325986	25594	84.796644	1	555	437	1	554	435	1	0	14
1305558489.326162	25595	84.804935	1	556	440	1	554	435	3	0	15
1305558489.328754	25597	84.813218	1	555	443	1	554	435	5	0	16
1305558489.336341	25605	84.821507	1	555	442	1	554	435	4	0	17
1305558489.358934	25627	84.829844	1	554	437	1	554	435	1	0	18
1305558489.359140	25628	84.838137	1	553	433	1	554	435	5	0	19
1305558489.361569	25630	84.846415	1	555	430	1	554	435	7	0	20
1305558489.369543	25638	84.854702	1	554	432	1	554	435	5	0	21
1305558489.391966	25660	84.863046	1	555	431	1	554	435	6	0	22
1305558489.392149	25661	84.871338	1	554	429	1	554	435	7	0	23
1305558489.394790	25663	84.879616	1	554	429	1	554	435	7	0	24
1305558489.402866	25671	84.887906	1	556	428	1	554	435	8	0	25
1305558489.425381	25694	84.896248	1	561	434	2	554	435	7	0	26
1305558489.425625	25694	84.904540	1	582	449	1	610	469	30	0	1
1305558489.428032	25696	84.912816	1	600	459	1	610	470	20	0	2
1305558489.435996	25704	84.921102	1	608	465	1	611	470	20	0	3
1305558489.458504	25727	84.929449	1	618	472	1	611	470	25	0	4
1305558489.458752	25727	84.937738	1	614	471	1	611	470	21	0	5
1305558489.461223	25730	84.946017	1	615	470	1	611	470	12	0	6
1305558489.469253	25738	84.954303	1	616	472	1	611	471	12	0	7
1305558489.491808	25760	84.962647	1	615	476	1	611	471	12	0	8
1305558489.492051	25760	84.970938	1	614	475	1	611	471	9	0	9
1305558489.494619	25763	84.979218	1	612	477	1	611	471	9	0	10
1305558489.502501	25771	84.987506	1	613	476	1	611	471	8	0	11
1305558489.524435	25793	84.995850	1	615	472	1	611	470	5	0	12
1305558489.524614	25793	85.004137	1	617	476	1	610	470	9	0	13
1305558489.527786	25796	85.012442	1	616	475	1	610	470	7	0	14
1305558489.535639	25804	85.020709	1	613	475	1	610	470	5	0	15
1305558489.557147	25826	85.029055	1	614	474	1	610	470	4	0	16
1305558489.557332	25826	85.037340	1	612	472	1	610	470	1	0	17
1305558489.560820	25829	85.045618	1	612	472	1	610	470	1	0	18
1305558489.568831	25837	85.053908	1	616	473	1	610	470	4	0	19
1305558489.590359	25859	85.062250	1	615	475	1	610	470	5	0	20
1305558489.590537	25859	85.070540	1	610	476	1	610	470	5	0	21
1305558489.594066	25862	85.078820	1	608	469	1	610	470	4	0	22
1305558489.602006	25870	85.087108	1	602	460	1	610	470	14	0	23
1305558489.623662	25892	85.095450	1	598	451	2	610	470	23	0	24
1305558489.623910	25892	85.103741	1	597	447	1	595	450	26	0	1
1305558489.627440	25896	85.112019	1	596	449	1	595	450	2	0	2
1305558489.635178	25904	85.120306	1	595	450	1	595	450	2	0	3
1305558489.656091	25924	85.128649	1	594	452	1	595	450	3	0	4
1305558489.656335	25925	85.136941	1	594	450	1	595	450	1	0	5
1305558489.660354	25929	85.145223	1	595	451	1	595	450	1	0	6
1305558489.668433	25937	85.153511	1	596	448	1	595	451	2	0	7
1305558489.690081	25958	85.161853	1	596	453	1	595	451	3	0	8
1305558489.690331	25959	85.170142	1	597	451	1	595	451	1	0	9
1305558489.693869	25962	85.178423	1	595	452	1	595	451	1	0	10
1305558489.701529	25970	85.186708	1	595	453	1	595	451	2	0	11
1305558489.722474	25991	85.195050	1	596	451	1	595	451	0	0	12
1305558489.722721	25991	85.203342	1	595	452	1	595	451	1	0	13
1305558489.726821	25995	85.211621	1	597	450	1	595	451	1	0	14
1305558489.734779	26002	85.219911	1	597	450	1	595	451	1	0	15
1305558489.756719	26024	85.228251	1	596	454	1	595	451	3	0	16
1305558489.756962	26024	85.236542	1	595	452	1	595	451	1	0	17
1305558489.760347	26028	85.244823	1	594	454	1	595	451	3	0	18
1305558489.767982	26035	85.253114	1	592	455	1	596	451	5	0	19
1305558489.788249	26056	85.261451	1	593	452	1	596	451	2	0	20
1305558489.788496	26056	85.269743	1	595	454	1	596	451	2	0	21
1305558489.793140	26061	85.278024	1	595	453	1	596	451	1	0	22
1305558489.801318	26069	85.286311	1	596	450	1	596	450	1	0	23
1305558489.821194	26089	85.294652	1	595	453	1	597	450	1	0	24
1305558489.821448	26089	85.302945	1	597	452	1	597	450	1	0	25
1305558489.826191	26094	85.311227	1	598	451	1	597	450	2	0	26
1305558489.834419	26102	85.319509	1	599	451	1	597	450	3	0	27
1305558489.854719	26122	85.327852	1	601	448	1	597	451	6	0	28
1305558489.854966	26122	85.336141	1	599	449	1	597	450	4	0	29
1305558489.859531	26127	85.344426	1	600	450	1	598	450	4	0	30
1305558489.867699	26135	85.352711	1	603	451	1	598	450	7	0	31
1305558489.887637	26155	85.361055	1	603	450	1	598	450	6	0	32
1305558489.887949	26155	85.369346	1	603	446	1	598	450	8	0	33
1305558489.892704	26160	85.377626	1	604	445	1	598	450	9	0	34
1305558489.900910	26168	85.385911	1	602	447	1	598	450	6	0	35
1305558489.919791	26187	85.394254	1	604	451	1	599	450	7	0	36
1305558489.919970	26187	85.402549	1	603	456	1	599	450	7	0	37
1305558489.925840	26193	85.410826	1	603	454	1	599	450	6	0	38
1305558489.933890	26201	85.419111	1	603	452	1	599	450	5	0	39
1305558489.952771	26220	85.427455	1	603	450	1	599	450	5	0	40
1305558489.952955	26220	85.435746	1	607	446	1	599	450	10	0	41
1305558489.958929	26226	85.444026	1	610	448	1	599	450	12	0	42
1305558489.967123	26235	85.452314	1	606	447	1	599	450	8	0	43
1305558489.986009	26253	85.460655	1	606	447	1	599	450	8	0	44
1305558489.986205	26254	85.468949	1	603	449	1	599	450	4	0	45
1305558489.992084	26259	85.477225	1	607	449	1	599	450	8	0	46
1305558490.000329	26269	85.485511	1	616	452	1	599	450	17	0	47
1305558490.019225	26288	85.493855	1	620	451	2	599	450	20	0	48
1305558490.019488	26288	85.502146	1	626	450	1	626	445	26	0	1
1305558490.025419	26294	85.510424	1	627	446	1	625	445	4	0	2
1305558490.033615	26302	85.518714	1	625	443	1	625	445	5	0	3
1305558490.052404	26321	85.527065	1	626	443	1	625	444	3	0	4
1305558490.052651	26321	85.535348	1	625	443	1	625	444	2	0	5
1305558490.058658	26327	85.543626	1	624	444	1	625	445	2	0	6
1305558490.066880	26335	85.551959	1	625	446	1	625	445	1	0	7
1305558490.085527	26354	85.560257	1	626	446	1	625	444	1	0	8
1305558490.085787	26354	85.568592	1	629	449	1	625	444	5	0	9
1305558490.091960	26360	85.576830	1	629	448	1	625	444	3	0	10
1305558490.100149	26369	85.585113	1	625	447	1	625	444	1	0	11
1305558490.118733	26387	85.593459	1	626	444	1	625	444	1	0	12
1305558490.118977	26387	85.601747	1	624	441	1	625	444	5	0	13
1305558490.125014	26393	85.610027	1	622	441	1	625	445	5	0	14
1305558490.133216	26402	85.618314	1	625	443	1	625	445	2	0	15
1305558490.151037	26419	85.626659	1	624	445	1	625	445	1	0	16
1305558490.151278	26420	85.634949	1	625	446	1	625	445	1	0	17
1305558490.158235	26427	85.643229	1	627	445	1	625	445	1	0	18
1305558490.166449	26435	85.651518	1	624	444	1	625	445	1	0	19
1305558490.185674	26454	85.659859	1	624	445	1	625	445	1	0	20
1305558490.185927	26454	85.668149	1	624	444	1	626	445	1	0	21
1305558490.191479	26460	85.676431	1	624	445	1	626	445	1	0	22
1305558490.199829	26468	85.684715	1	627	444	1	627	445	1	0	23
1305558490.217609	26486	85.693060	1	627	446	1	627	445	2	0	24
1305558490.217851	26486	85.701351	1	625	449	1	628	445	4	0	25
1305558490.224697	26493	85.709629	1	625	447	1	628	445	1	0	26
1305558490.232921	26501	85.717916	1	626	448	1	628	444	2	0	27
1305558490.250652	26519	85.726260	1	626	449	1	629	444	3	0	28
1305558490.250899	26519	85.734551	1	627	448	1	629	444	3	0	29
1305558490.257853	26526	85.742830	1	630	450	1	629	444	6	0	30
1305558490.266167	26535	85.751116	1	635	448	1	630	443	9	0	31
1305558490.284266	26553	85.759464	1	638	447	1	630	443	12	0	32
1305558490.284518	26553	85.767751	1	642	446	1	630	443	15	0	33
1305558490.291137	26560	85.776032	1	644	442	1	631	443	17	0	34
1305558490.299353	26568	85.784320	1	641	442	1	631	443	14	0	35
1305558490.316328	26585	85.792660	1	641	437	1	631	442	15	0	36
1305558490.316583	26585	85.800952	1	642	436	1	631	442	16	0	37
1305558490.324369	26593	85.809234	1	643	436	1	632	442	17	0	38
1305558490.332562	26601	85.817516	1	644	435	1	632	442	18	0	39
1305558490.349796	26618	85.825861	1	644	436	1	632	442	17	0	40
1305558490.350306	26619	85.834151	1	646	436	1	632	442	18	0	41
1305558490.357624	26626	85.842437	1	644	434	1	632	441	17	0	42
1305558490.381974	26650	85.850719	1	643	435	1	633	441	15	0	43
1305558490.382417	26651	85.859063	1	643	433	1	633	441	16	0	44
1305558490.382761	26651	85.867353	1	644	434	1	633	441	16	0	45
1305558490.390742	26659	85.875632	1	643	435	1	633	441	14	0	46
1305558490.416234	26685	85.883921	1	643	436	1	633	441	13	0	47
1305558490.416511	26685	85.892265	1	644	435	1	633	441	14	0	48
1305558490.416739	26685	85.900555	1	640	434	1	633	440	11	0	49
1305558490.423971	26692	85.908836	1	642	433	1	634	440	13	0	50
1305558490.448227	26717	85.917122	1	645	435	1	634	440	14	0	51
1305558490.448472	26717	85.925463	1	642	436	1	634	440	11	0	52
1305558490.448934	26717	85.933753	1	642	433	1	634	440	13	0	53
1305558490.456989	26725	85.942034	1	641	434	1	634	440	11	0	54
1305558490.481559	26750	85.950321	1	638	432	1	634	440	10	0	55
1305558490.481952	26750	85.958664	1	641	433	1	634	440	11	0	56
1305558490.482194	26751	85.966955	1	643	434	1	634	440	12	0	57
1305558490.490389	26759	85.975236	1	643	433	1	634	440	12	0	58
1305558490.515166	26784	85.983520	1	644	435	1	634	439	12	0	59
1305558490.515442	26784	85.991868	1	641	434	1	634	439	10	0	60
1305558490.515669	26784	86.000154	1	640	436	1	634	439	7	0	61
1305558490.523509	26792	86.008436	1	637	434	1	635	439	7	0	62
1305558490.547078	26815	86.016724	1	639	434	1	635	439	8	0	63
1305558490.547326	26816	86.025065	1	640	436	1	635	439	7	0	64
1305558490.548726	26817	86.033356	1	638	434	1	635	439	7	0	65
1305558490.556664	26825	86.041635	1	640	433	1	635	439	9	0	66
1305558490.580129	26849	86.049925	1	641	433	1	635	439	9	0	67
1305558490.580373	26849	86.058265	1	642	433	1	635	438	10	0	68
1305558490.581916	26850	86.066556	1	642	431	1	635	438	11	0	69
1305558490.589865	26858	86.074836	1	641	432	1	635	438	10	0	70
1305558490.613406	26882	86.083125	1	640	431	1	635	438	10	0	71
1305558490.613648	26882	86.091468	1	642	430	1	635	438	12	0	72
1305558490.615139	26884	86.099759	1	641	433	1	636	438	8	0	73
1305558490.623042	26891	86.108038	1	642	432	1	636	438	10	0	74
1305558490.647577	26916	86.116322	1	642	430	1	636	438	11	0	75
1305558490.647971	26916	86.124668	1	638	434	1	636	438	6	0	76
1305558490.648220	26917	86.132956	1	642	433	1	636	438	9	0	77
1305558490.656398	26925	86.141239	1	644	433	1	636	438	10	0	78
1305558490.679669	26948	86.149522	1	643	429	1	636	438	12	0	79
1305558490.679916	26948	86.157868	1	645	425	1	636	438	16	0	80
1305558490.681572	26950	86.166158	1	643	432	1	637	437	9	0	81
1305558490.689662	26958	86.174439	1	642	432	1	637	437	9	0	82
1305558490.712910	26981	86.182726	1	643	435	1	637	437	8	0	83
1305558490.713151	26982	86.191070	1	644	437	1	637	437	8	0	84
1305558490.714788	26983	86.199356	1	646	432	1	637	437	11	0	85
1305558490.722671	26991	86.207642	1	647	431	1	637	437	13	0	86
1305558490.746533	27014	86.215928	1	645	429	1	637	437	12	0	87
1305558490.746777	27014	86.224268	1	647	430	1	637	437	13	0	88
1305558490.747745	27015	86.232559	1	649	430	1	637	437	14	0	89
1305558490.755770	27023	86.240839	1	650	433	1	637	437	14	0	90
1305558490.780167	27048	86.249124	1	651	433	1	637	437	15	0	91
1305558490.780533	27048	86.257470	1	652	428	1	637	437	18	0	92
1305558490.780915	27048	86.265760	1	647	427	1	638	436	14	0	93
1305558490.789047	27056	86.274040	1	648	426	1	638	436	15	0	94
1305558490.813672	27081	86.282329	1	646	429	1	638	436	12	0	95
1305558490.814060	27081	86.290672	1	646	431	1	638	436	10	0	96
1305558490.814292	27082	86.298963	1	646	435	1	638	436	8	0	97
1305558490.822223	27090	86.307241	1	643	434	1	638	436	6	0	98
1305558490.845798	27113	86.315529	1	645	432	1	638	436	9	0	99
1305558490.846043	27113	86.323872	1	643	430	1	638	436	9	0	100
1305558490.847495	27115	86.332158	1	645	428	1	638	436	11	0	101
1305558490.855402	27123	86.340442	1	644	428	1	638	436	11	0	102
1305558490.878958	27146	86.348729	1	646	431	1	638	436	10	0	103
1305558490.879150	27147	86.357072	1	644	430	1	638	436	9	0	104
1305558490.880640	27148	86.365362	1	647	430	1	638	436	11	0	105
1305558490.888546	27156	86.373643	1	648	430	1	638	436	12	0	106
1305558490.911880	27179	86.381931	1	644	427	1	638	436	11	0	107
1305558490.912065	27179	86.390273	1	647	428	1	638	436	12	0	108
1305558490.914467	27182	86.398561	1	644	426	1	638	436	12	0	109
1305558490.921888	27189	86.406849	1	645	426	1	638	436	12	0	110
1305558490.944858	27212	86.415130	1	644	424	1	638	436	13	0	111
1305558490.945039	27212	86.423472	1	650	424	1	638	436	16	0	112
1305558490.947137	27215	86.431763	1	657	423	2	638	436	22	0	113
1305558490.955051	27222	86.440045	1	662	426	1	669	430	25	0	1
1305558490.978165	27246	86.448332	1	668	433	1	669	431	9	0	2
1305558490.978420	27246	86.456673	1	667	433	1	669	431	4	0	3
1305558490.980361	27248	86.464964	1	668	432	1	669	431	2	0	4
1305558490.988384	27256	86.473244	1	668	431	1	669	431	1	0	5
1305558491.011598	27280	86.481533	1	671	431	1	669	431	4	0	6
1305558491.011843	27280	86.489874	1	674	433	1	669	431	6	0	7
1305558491.013586	27282	86.498160	1	671	430	1	669	431	3	0	8
1305558491.021524	27290	86.506446	1	671	427	1	669	431	4	0	9
1305558491.043048	27311	86.514731	1	670	427	1	669	431	3	0	10
1305558491.043293	27312	86.523076	1	669	430	1	669	431	0	0	11
1305558491.046785	27315	86.531368	1	671	434	1	669	431	4	0	12
1305558491.054767	27323	86.539644	1	670	437	1	669	432	6	0	13
1305558491.077414	27346	86.547931	1	671	435	1	669	432	4	0	14
1305558491.077672	27346	86.556275	1	670	433	1	669	432	1	0	15
1305558491.080044	27348	86.564566	1	670	432	1	669	432	0	0	16
1305558491.087830	27356	86.572847	1	669	430	1	669	432	1	0	17
1305558491.109453	27378	86.581134	1	671	430	1	669	432	2	0	18
1305558491.109700	27378	86.589478	1	670	433	1	669	432	1	0	19
1305558491.113111	27382	86.597761	1	668	431	1	670	432	1	0	20
1305558491.121144	27390	86.606046	1	671	434	1	670	432	3	0	21
1305558491.142892	27411	86.614330	1	672	435	1	670	432	4	0	22
1305558491.143358	27412	86.622676	1	670	434	1	670	432	2	0	23
1305558491.146690	27415	86.630966	1	673	442	1	670	432	10	0	24
1305558491.154250	27423	86.639247	1	669	441	1	670	432	8	0	25
1305558491.175565	27444	86.647530	1	666	436	1	670	432	5	0	26
1305558491.175822	27444	86.655880	1	669	436	1	670	433	3	0	27
1305558491.179321	27448	86.664166	1	669	433	1	670	433	0	0	28
1305558491.187525	27456	86.672447	1	673	431	1	670	433	3	0	29
1305558491.210314	27479	86.680735	1	675	432	1	670	433	5	0	30
1305558491.210555	27479	86.689079	1	675	429	1	671	433	6	0	31
1305558491.213017	27481	86.697365	1	673	429	1	671	433	4	0	32
1305558491.220751	27489	86.705646	1	672	430	1	671	433	3	0	33
1305558491.241479	27510	86.713935	1	674	430	1	671	433	4	0	34
1305558491.241725	27510	86.722276	1	671	435	1	671	433	2	0	35
1305558491.245951	27514	86.730567	1	675	440	1	671	433	8	0	36
1305558491.253777	27522	86.738847	1	674	438	1	671	433	6	0	37
1305558491.274211	27543	86.747137	1	673	444	1	671	434	11	0	38
1305558491.274472	27543	86.755478	1	677	442	1	671	434	10	0	39
1305558491.279068	27547	86.763768	1	675	435	1	672	434	4	0	40
1305558491.287048	27555	86.772051	1	675	435	1	672	435	4	0	41
1305558491.307903	27576	86.780337	1	677	433	1	672	435	6	0	42
1305558491.308103	27577	86.788680	1	677	432	1	672	435	6	0	43
1305558491.312207	27581	86.796968	1	675	436	1	672	435	4	0	44
1305558491.320120	27589	86.805251	1	673	435	1	672	435	2	0	45
1305558491.340039	27608	86.813537	1	670	433	1	672	435	1	0	46
1305558491.340221	27609	86.821880	1	672	442	1	672	435	8	0	47
1305558491.345399	27614	86.830166	1	675	446	1	672	435	12	0	48
1305558491.353341	27622	86.838472	1	676	448	1	672	435	14	0	49
1305558491.373363	27642	86.846736	1	680	452	1	672	435	19	0	50
